,masa,px,py,pz,E,masa*,px*,py*,pz*,E*
4395,-13.0,-36.875763473,24.357525698000003,11.211683465999998,45.593999999999994,13.0,36.875763473,-24.357525698000003,-11.211683465999998,45.593999999999994
4396,-13.0,-21.335534471,-12.598320817000001,38.273882968,45.593999999999994,13.0,21.335534471,12.598320817000001,-38.273882968,45.593999999999994
4397,-13.0,-29.198876866,19.571906903,29.037542698000003,45.593999999999994,13.0,29.198876866,-19.571906903,-29.037542698000003,45.593999999999994
4398,-13.0,44.44229566600001,7.9823996751,-6.3226962121,45.593999999999994,13.0,-44.44229566600001,-7.9823996751,6.3226962121,45.593999999999994
4399,-13.0,-32.477261586,-29.793597777,11.678263885,45.593999999999994,13.0,32.477261586,29.793597777,-11.678263885,45.593999999999994
4400,-13.0,-28.076909690999997,3.4558868450999998,-35.756912958,45.593999999999994,13.0,28.076909690999997,-3.4558868450999998,35.756912958,45.593999999999994
4401,-13.0,-1.971322279,38.34509668,-24.588214351999998,45.593999999999994,13.0,1.971322279,-38.34509668,24.588214351999998,45.593999999999994
4402,-13.0,-6.217194441599999,-36.347960624,26.813897287,45.593999999999994,13.0,6.217194441599999,36.347960624,-26.813897287,45.593999999999994
4403,-13.0,-29.177634635,-34.947420965,2.4811773389,45.593999999999994,13.0,29.177634635,34.947420965,-2.4811773389,45.593999999999994
4404,-13.0,28.091431825,26.291859155999997,-24.462674346,45.593999999999994,13.0,-28.091431825,-26.291859155999997,24.462674346,45.593999999999994
4405,-13.0,43.868550606999996,-3.7560070915,11.842952098,45.593999999999994,13.0,-43.868550606999996,3.7560070915,-11.842952098,45.593999999999994
4406,-13.0,-19.685194123,27.080095331,-30.951161613000004,45.593999999999994,13.0,19.685194123,-27.080095331,30.951161613000004,45.593999999999994
4407,-13.0,27.722496068,-3.1654650949,-36.059060977,45.593999999999994,13.0,-27.722496068,3.1654650949,36.059060977,45.593999999999994
4408,-13.0,36.636544867,21.807447299,16.15585524,45.593999999999994,13.0,-36.636544867,-21.807447299,-16.15585524,45.593999999999994
4409,-13.0,-45.371291016,-4.0705334279,-1.9208188721000001,45.593999999999994,13.0,45.371291016,4.0705334279,1.9208188721000001,45.593999999999994
4410,-13.0,44.05647042,11.098995271,3.8278654798000002,45.593999999999994,13.0,-44.05647042,-11.098995271,-3.8278654798000002,45.593999999999994
4411,-13.0,-19.247720424,-19.913447061,36.218679167,45.593999999999994,13.0,19.247720424,19.913447061,-36.218679167,45.593999999999994
4412,-13.0,9.5159704221,-35.573708718,-26.884389354,45.593999999999994,13.0,-9.5159704221,35.573708718,26.884389354,45.593999999999994
4413,-13.0,-44.959864921000005,7.058415515,2.7572001508999997,45.593999999999994,13.0,44.959864921000005,-7.058415515,-2.7572001508999997,45.593999999999994
4414,-13.0,14.641523609000002,4.9505129563,42.894417398,45.593999999999994,13.0,-14.641523609000002,-4.9505129563,-42.894417398,45.593999999999994
4415,-13.0,5.0528677788,20.082577952,-40.6198403,45.593999999999994,13.0,-5.0528677788,-20.082577952,40.6198403,45.593999999999994
4416,-13.0,11.555603238,-7.4971530475,43.463473928999996,45.593999999999994,13.0,-11.555603238,7.4971530475,-43.463473928999996,45.593999999999994
4417,-13.0,9.3039798994,-17.430721235,41.090372975,45.593999999999994,13.0,-9.3039798994,17.430721235,-41.090372975,45.593999999999994
4418,-13.0,-22.936722134,2.2708760872,39.339073903,45.593999999999994,13.0,22.936722134,-2.2708760872,-39.339073903,45.593999999999994
4419,-13.0,-2.8675170211000003,-21.527576645,-40.089320597,45.593999999999994,13.0,2.8675170211000003,21.527576645,40.089320597,45.593999999999994
4420,-13.0,-9.2335302421,10.700418746,-43.348077165,45.593999999999994,13.0,9.2335302421,-10.700418746,43.348077165,45.593999999999994
4421,-13.0,34.958616627,25.006970482,-15.210502517,45.593999999999994,13.0,-34.958616627,-25.006970482,15.210502517,45.593999999999994
4422,-13.0,-41.473199858,8.926787818300001,-16.706255977999998,45.593999999999994,13.0,41.473199858,-8.926787818300001,16.706255977999998,45.593999999999994
4423,-13.0,-37.191838237,8.894572054600001,-24.828745286,45.593999999999994,13.0,37.191838237,-8.894572054600001,24.828745286,45.593999999999994
4424,-13.0,12.748099840999998,-4.152088816,-43.578193456,45.593999999999994,13.0,-12.748099840999998,4.152088816,43.578193456,45.593999999999994
4425,-13.0,7.6636387871,17.703977469,-41.311628609,45.593999999999994,13.0,-7.6636387871,-17.703977469,41.311628609,45.593999999999994
4426,-13.0,41.96808365,-11.670922912,-13.464113382,45.593999999999994,13.0,-41.96808365,11.670922912,13.464113382,45.593999999999994
4427,-13.0,44.170630777,10.195720015,-4.8801133311000005,45.593999999999994,13.0,-44.170630777,-10.195720015,4.8801133311000005,45.593999999999994
4428,-13.0,43.431064855,-11.114751425,-8.3076917576,45.593999999999994,13.0,-43.431064855,11.114751425,8.3076917576,45.593999999999994
4429,-13.0,0.48193847083,-11.220702567,-44.189098261999995,45.593999999999994,13.0,-0.48193847083,11.220702567,44.189098261999995,45.593999999999994
4430,-13.0,-0.9099540713500001,6.3352368707,-45.142547484,45.593999999999994,13.0,0.9099540713500001,-6.3352368707,45.142547484,45.593999999999994
4431,-13.0,35.896760588,-27.940686455999998,-3.0908664826999996,45.593999999999994,13.0,-35.896760588,27.940686455999998,3.0908664826999996,45.593999999999994
4432,-13.0,-2.6591460478999998,43.452200342,13.551681214,45.593999999999994,13.0,2.6591460478999998,-43.452200342,-13.551681214,45.593999999999994
4433,-13.0,-44.267232353999994,-0.44325370355,-10.910018416,45.593999999999994,13.0,44.267232353999994,0.44325370355,10.910018416,45.593999999999994
4434,-13.0,11.492608873,-40.186793631,-18.214126246,45.593999999999994,13.0,-11.492608873,40.186793631,18.214126246,45.593999999999994
4435,-13.0,-32.283255738,31.26778832,-7.6765648915,45.593999999999994,13.0,32.283255738,-31.26778832,7.6765648915,45.593999999999994
4436,-13.0,15.437732242000001,42.198192327,7.7331638767,45.593999999999994,13.0,-15.437732242000001,-42.198192327,-7.7331638767,45.593999999999994
4437,-13.0,27.770029604,19.936401079,30.169159813,45.593999999999994,13.0,-27.770029604,-19.936401079,-30.169159813,45.593999999999994
4438,-13.0,-38.611869023000004,12.399738027,-20.837056016,45.593999999999994,13.0,38.611869023000004,-12.399738027,20.837056016,45.593999999999994
4439,-13.0,-23.443873270999998,-38.932811767,3.6652162256,45.593999999999994,13.0,23.443873270999998,38.932811767,-3.6652162256,45.593999999999994
4440,-13.0,-2.2739899015000002,18.677798649,-41.530490529,45.593999999999994,13.0,2.2739899015000002,-18.677798649,41.530490529,45.593999999999994
4441,-13.0,11.054597074,43.953712591000006,-4.967883758999999,45.593999999999994,13.0,-11.054597074,-43.953712591000006,4.967883758999999,45.593999999999994
4442,-13.0,3.0035058417,-39.933179441,-21.797545008,45.593999999999994,13.0,-3.0035058417,39.933179441,21.797545008,45.593999999999994
4443,-13.0,44.146989407,-11.024173086,2.8850944705000003,45.593999999999994,13.0,-44.146989407,11.024173086,-2.8850944705000003,45.593999999999994
4444,-13.0,-11.721439727,21.314598522,38.563046775,45.593999999999994,13.0,11.721439727,-21.314598522,-38.563046775,45.593999999999994
4445,-13.0,-2.0061516044,33.22357359,-31.160589688,45.593999999999994,13.0,2.0061516044,-33.22357359,31.160589688,45.593999999999994
4446,-13.0,-16.839822217000002,-26.255197415999998,-33.25504221,45.593999999999994,13.0,16.839822217000002,26.255197415999998,33.25504221,45.593999999999994
4447,-13.0,-28.554677674,26.226528861,23.9919237,45.593999999999994,13.0,28.554677674,-26.226528861,-23.9919237,45.593999999999994
4448,-13.0,23.264942343,-34.418902087,18.785485698,45.593999999999994,13.0,-23.264942343,34.418902087,-18.785485698,45.593999999999994
4449,-13.0,-25.506697267,-26.796220855,-26.649273506999997,45.593999999999994,13.0,25.506697267,26.796220855,26.649273506999997,45.593999999999994
4450,-13.0,40.039770155999996,21.778478018,-1.1521879433,45.593999999999994,13.0,-40.039770155999996,-21.778478018,1.1521879433,45.593999999999994
4451,-13.0,11.161298459000001,43.449128788,8.1493226889,45.593999999999994,13.0,-11.161298459000001,-43.449128788,-8.1493226889,45.593999999999994
4452,-13.0,-8.9092090808,-41.911433605999996,15.584305011,45.593999999999994,13.0,8.9092090808,41.911433605999996,-15.584305011,45.593999999999994
4453,-13.0,-10.331080877,-10.076200934,43.249876054,45.593999999999994,13.0,10.331080877,10.076200934,-43.249876054,45.593999999999994
4454,-13.0,-28.199065624,0.25964366855,-35.826779357,45.593999999999994,13.0,28.199065624,-0.25964366855,35.826779357,45.593999999999994
4455,-13.0,22.266145376,-29.410277344,-26.796775788,45.593999999999994,13.0,-22.266145376,29.410277344,26.796775788,45.593999999999994
4456,-13.0,-25.722695340999998,-15.68349512,34.222562165999996,45.593999999999994,13.0,25.722695340999998,15.68349512,-34.222562165999996,45.593999999999994
4457,-13.0,-42.713318223,5.1372949864,15.099453055,45.593999999999994,13.0,42.713318223,-5.1372949864,-15.099453055,45.593999999999994
4458,-13.0,0.5266688477,-40.04551355,21.792023780999997,45.593999999999994,13.0,-0.5266688477,40.04551355,-21.792023780999997,45.593999999999994
4459,-13.0,-15.430551971,19.030319285999997,-38.452020099,45.593999999999994,13.0,15.430551971,-19.030319285999997,38.452020099,45.593999999999994
4460,-13.0,9.901340353,44.337460693999994,-3.8685752489,45.593999999999994,13.0,-9.901340353,-44.337460693999994,3.8685752489,45.593999999999994
4461,-13.0,-5.406391794299999,45.246815597,1.5196848637,45.593999999999994,13.0,5.406391794299999,-45.246815597,-1.5196848637,45.593999999999994
4462,-13.0,42.262367615,17.009295632,-1.8409186919,45.593999999999994,13.0,-42.262367615,-17.009295632,1.8409186919,45.593999999999994
4463,-13.0,-2.8920549876,-24.854036723000004,38.114639084000004,45.593999999999994,13.0,2.8920549876,24.854036723000004,-38.114639084000004,45.593999999999994
4464,-13.0,29.035393255,-34.842550438,-4.6642741642,45.593999999999994,13.0,-29.035393255,34.842550438,4.6642741642,45.593999999999994
4465,-13.0,-7.934952942000001,-44.592382773000004,-5.2315156902,45.593999999999994,13.0,7.934952942000001,44.592382773000004,5.2315156902,45.593999999999994
4466,-13.0,-38.894702251999995,-0.6025259622300001,23.783438254,45.593999999999994,13.0,38.894702251999995,0.6025259622300001,-23.783438254,45.593999999999994
4467,-13.0,-33.648709326,3.57631127,-30.557931775,45.593999999999994,13.0,33.648709326,-3.57631127,30.557931775,45.593999999999994
4468,-13.0,14.083228180999999,-35.002455741,25.59889865,45.593999999999994,13.0,-14.083228180999999,35.002455741,-25.59889865,45.593999999999994
4469,-13.0,26.819925314000002,3.8710106988999997,36.667693114,45.593999999999994,13.0,-26.819925314000002,-3.8710106988999997,-36.667693114,45.593999999999994
4470,-13.0,-32.846228993000004,-26.74556653,16.870469699999997,45.593999999999994,13.0,32.846228993000004,26.74556653,-16.870469699999997,45.593999999999994
4471,-13.0,28.229338281,-35.772966169,-1.4873424871,45.593999999999994,13.0,-28.229338281,35.772966169,1.4873424871,45.593999999999994
4472,-13.0,-3.8739568462,-45.105510797,-5.412780253099999,45.593999999999994,13.0,3.8739568462,45.105510797,5.412780253099999,45.593999999999994
4473,-13.0,18.487612415,32.375603586,-26.245786625999997,45.593999999999994,13.0,-18.487612415,-32.375603586,26.245786625999997,45.593999999999994
4474,-13.0,29.910768027,-26.963219484,-21.380916424000002,45.593999999999994,13.0,-29.910768027,26.963219484,21.380916424000002,45.593999999999994
4475,-13.0,13.770677391,27.016931951,34.048005347,45.593999999999994,13.0,-13.770677391,-27.016931951,-34.048005347,45.593999999999994
4476,-13.0,-21.338457104,-39.269477277,9.0217093073,45.593999999999994,13.0,21.338457104,39.269477277,-9.0217093073,45.593999999999994
4477,-13.0,22.406425319,34.743622691999995,19.226170254,45.593999999999994,13.0,-22.406425319,-34.743622691999995,-19.226170254,45.593999999999994
4478,-13.0,-35.526877535,-6.0381299821,-27.931967259,45.593999999999994,13.0,35.526877535,6.0381299821,27.931967259,45.593999999999994
4479,-13.0,14.259285922,-42.434324127,-8.649493443899999,45.593999999999994,13.0,-14.259285922,42.434324127,8.649493443899999,45.593999999999994
4480,-13.0,44.094214406000006,7.3642403328,8.9599696557,45.593999999999994,13.0,-44.094214406000006,-7.3642403328,-8.9599696557,45.593999999999994
4481,-13.0,34.068400231,29.566123406,-6.633346696499999,45.593999999999994,13.0,-34.068400231,-29.566123406,6.633346696499999,45.593999999999994
4482,-13.0,18.26315901,-41.752793034,-1.4050383555000001,45.593999999999994,13.0,-18.26315901,41.752793034,1.4050383555000001,45.593999999999994
4483,-13.0,-43.354032217,-13.099847380999998,-5.2568740835000005,45.593999999999994,13.0,43.354032217,13.099847380999998,5.2568740835000005,45.593999999999994
4484,-13.0,29.308223055,34.13662439,-7.3845631291,45.593999999999994,13.0,-29.308223055,-34.13662439,7.3845631291,45.593999999999994
4485,-13.0,22.561881611,-25.151857804000002,30.613042696999997,45.593999999999994,13.0,-22.561881611,25.151857804000002,-30.613042696999997,45.593999999999994
4486,-13.0,0.6639982591800001,38.40197863,24.569492865,45.593999999999994,13.0,-0.6639982591800001,-38.40197863,-24.569492865,45.593999999999994
4487,-13.0,20.569481700999997,18.17608,-36.405210814,45.593999999999994,13.0,-20.569481700999997,-18.17608,36.405210814,45.593999999999994
4488,-13.0,15.219444837000001,9.0609717083,42.012856682,45.593999999999994,13.0,-15.219444837000001,-9.0609717083,-42.012856682,45.593999999999994
4489,-13.0,41.964419172,10.43724525,-14.452137253,45.593999999999994,13.0,-41.964419172,-10.43724525,14.452137253,45.593999999999994
4490,-13.0,-18.340755815,-9.141297630499999,40.72918106,45.593999999999994,13.0,18.340755815,9.141297630499999,-40.72918106,45.593999999999994
4491,-13.0,-37.370034278,25.060151581,-7.3676439081,45.593999999999994,13.0,37.370034278,-25.060151581,7.3676439081,45.593999999999994
4492,-13.0,43.93015097,-10.498964359,-6.2230554497,45.593999999999994,13.0,-43.93015097,10.498964359,6.2230554497,45.593999999999994
4493,-13.0,2.1433582456,44.787640749,8.2635396512,45.593999999999994,13.0,-2.1433582456,-44.787640749,-8.2635396512,45.593999999999994
4494,-13.0,-7.1595494858,44.995614943,1.7170681468,45.593999999999994,13.0,7.1595494858,-44.995614943,-1.7170681468,45.593999999999994
4495,-13.0,-23.987650285,30.977894349,23.318995079,45.593999999999994,13.0,23.987650285,-30.977894349,-23.318995079,45.593999999999994
4496,-13.0,44.660970504,4.1064928638,8.2065380041,45.593999999999994,13.0,-44.660970504,-4.1064928638,-8.2065380041,45.593999999999994
4497,-13.0,38.697865349000004,23.369217733000003,-5.930237433099999,45.593999999999994,13.0,-38.697865349000004,-23.369217733000003,5.930237433099999,45.593999999999994
4498,-13.0,-11.595680234000001,4.5038732336,-43.86420137,45.593999999999994,13.0,11.595680234000001,-4.5038732336,43.86420137,45.593999999999994
4499,-13.0,38.216464454000004,-24.036964335,6.367026478500001,45.593999999999994,13.0,-38.216464454000004,24.036964335,-6.367026478500001,45.593999999999994
4500,-13.0,-6.9255633392,33.305096238000004,30.358194496,45.593999999999994,13.0,6.9255633392,-33.305096238000004,-30.358194496,45.593999999999994
4501,-13.0,-8.911102401900001,-35.358964895,-27.370580767,45.593999999999994,13.0,8.911102401900001,35.358964895,27.370580767,45.593999999999994
4502,-13.0,-25.514524129,-9.303408063600001,-36.623332629000004,45.593999999999994,13.0,25.514524129,9.303408063600001,36.623332629000004,45.593999999999994
4503,-13.0,-24.284988899000002,-36.221702994,13.305652271,45.593999999999994,13.0,24.284988899000002,36.221702994,-13.305652271,45.593999999999994
4504,-13.0,27.261832449,35.100118003,10.17777204,45.593999999999994,13.0,-27.261832449,-35.100118003,-10.17777204,45.593999999999994
4505,-13.0,-19.765875155,-40.693046094,5.6744175838,45.593999999999994,13.0,19.765875155,40.693046094,-5.6744175838,45.593999999999994
4506,-13.0,-27.016496372,-26.655666354,25.266523524,45.593999999999994,13.0,27.016496372,26.655666354,-25.266523524,45.593999999999994
4507,-13.0,36.139815872,-26.644930101999996,-7.923019915599999,45.593999999999994,13.0,-36.139815872,26.644930101999996,7.923019915599999,45.593999999999994
4508,-13.0,-39.918832426,-21.904888736999997,2.3399793097,45.593999999999994,13.0,39.918832426,21.904888736999997,-2.3399793097,45.593999999999994
4509,-13.0,-23.098118684,3.0641512479000004,-39.190569355,45.593999999999994,13.0,23.098118684,-3.0641512479000004,39.190569355,45.593999999999994
4510,-13.0,-10.918802552999999,-8.6396099054,-43.416007733,45.593999999999994,13.0,10.918802552999999,8.6396099054,43.416007733,45.593999999999994
4511,-13.0,31.943659748,19.918558395999998,-25.722878325,45.593999999999994,13.0,-31.943659748,-19.918558395999998,25.722878325,45.593999999999994
4512,-13.0,-6.619989381900001,24.524547182,37.862054383,45.593999999999994,13.0,6.619989381900001,-24.524547182,-37.862054383,45.593999999999994
4513,-13.0,3.9695095292,-13.098113281,-43.491323946,45.593999999999994,13.0,-3.9695095292,13.098113281,43.491323946,45.593999999999994
4514,-13.0,-37.331809409,-14.424768533,-21.842044204,45.593999999999994,13.0,37.331809409,14.424768533,21.842044204,45.593999999999994
4515,-13.0,44.095002866,-9.4907934944,-6.660960676699999,45.593999999999994,13.0,-44.095002866,9.4907934944,6.660960676699999,45.593999999999994
4516,-13.0,33.879612738,-1.7461391032,-30.462036619000003,45.593999999999994,13.0,-33.879612738,1.7461391032,30.462036619000003,45.593999999999994
4517,-13.0,-35.712090635,-11.539513099,25.890134336,45.593999999999994,13.0,35.712090635,11.539513099,-25.890134336,45.593999999999994
4518,-13.0,-9.794284415,-41.990294530999996,-14.822280325,45.593999999999994,13.0,9.794284415,41.990294530999996,14.822280325,45.593999999999994
4519,-13.0,-22.513142151,-16.724665968,35.947973723000004,45.593999999999994,13.0,22.513142151,16.724665968,-35.947973723000004,45.593999999999994
4520,-13.0,-39.889012434,21.675503583,-4.2251706998000005,45.593999999999994,13.0,39.889012434,-21.675503583,4.2251706998000005,45.593999999999994
4521,-13.0,-40.989777827,-12.833044469,-15.295879160999998,45.593999999999994,13.0,40.989777827,12.833044469,15.295879160999998,45.593999999999994
4522,-13.0,-1.8630929333000001,23.930257468,-38.764474693000004,45.593999999999994,13.0,1.8630929333000001,-23.930257468,38.764474693000004,45.593999999999994
4523,-13.0,9.078228509,15.523821565999999,41.897608131,45.593999999999994,13.0,-9.078228509,-15.523821565999999,-41.897608131,45.593999999999994
4524,-13.0,1.8156265275,45.275511573,5.0640288449,45.593999999999994,13.0,-1.8156265275,-45.275511573,-5.0640288449,45.593999999999994
4525,-13.0,-29.222832242,32.692847849,12.490660961,45.593999999999994,13.0,29.222832242,-32.692847849,-12.490660961,45.593999999999994
4526,-13.0,25.562876535,-36.752510688,8.6374265513,45.593999999999994,13.0,-25.562876535,36.752510688,-8.6374265513,45.593999999999994
4527,-13.0,38.754487037,24.015501722,-0.39780336271,45.593999999999994,13.0,-38.754487037,-24.015501722,0.39780336271,45.593999999999994
4528,-13.0,40.82642455,9.527571435399999,17.923204988,45.593999999999994,13.0,-40.82642455,-9.527571435399999,-17.923204988,45.593999999999994
4529,-13.0,41.461275958,8.2524633589,17.078415631,45.593999999999994,13.0,-41.461275958,-8.2524633589,-17.078415631,45.593999999999994
4530,-13.0,25.364112191,36.876289457,-8.6956267521,45.593999999999994,13.0,-25.364112191,-36.876289457,8.6956267521,45.593999999999994
4531,-13.0,12.61962354,-38.884122176,20.188684460999998,45.593999999999994,13.0,-12.61962354,38.884122176,-20.188684460999998,45.593999999999994
4532,-13.0,15.643764557,-42.816093226,0.9314651573899999,45.593999999999994,13.0,-15.643764557,42.816093226,-0.9314651573899999,45.593999999999994
4533,-13.0,-3.9084821935000003,19.635845324,-40.963034328,45.593999999999994,13.0,3.9084821935000003,-19.635845324,40.963034328,45.593999999999994
4534,-13.0,17.350028290999997,33.499304296,25.604413018000002,45.593999999999994,13.0,-17.350028290999997,-33.499304296,-25.604413018000002,45.593999999999994
4535,-13.0,-27.968598415,-23.717677205,27.09321182,45.593999999999994,13.0,27.968598415,23.717677205,-27.09321182,45.593999999999994
4536,-13.0,20.43461886,-30.479350265999997,-27.060088606,45.593999999999994,13.0,-20.43461886,30.479350265999997,27.060088606,45.593999999999994
4537,-13.0,-30.641552843000003,-33.275231968,5.715506350399999,45.593999999999994,13.0,30.641552843000003,33.275231968,-5.715506350399999,45.593999999999994
4538,-13.0,-30.715600588,-17.193063255,-28.978669610999997,45.593999999999994,13.0,30.715600588,17.193063255,28.978669610999997,45.593999999999994
4539,-13.0,-22.174291106,36.237275738,-16.552144788,45.593999999999994,13.0,22.174291106,-36.237275738,16.552144788,45.593999999999994
4540,-13.0,30.89730995,-3.0988416739,-33.38512025,45.593999999999994,13.0,-30.89730995,3.0988416739,33.38512025,45.593999999999994
4541,-13.0,20.086025024,40.90516383,-1.4601393083,45.593999999999994,13.0,-20.086025024,-40.90516383,1.4601393083,45.593999999999994
4542,-13.0,6.5921233685,2.9998939189,-45.015079495,45.593999999999994,13.0,-6.5921233685,-2.9998939189,45.015079495,45.593999999999994
4543,-13.0,-34.667531856,28.168784486999996,-9.1375407804,45.593999999999994,13.0,34.667531856,-28.168784486999996,9.1375407804,45.593999999999994
4544,-13.0,-44.25833969399999,-2.7220960747000005,-10.611427635,45.593999999999994,13.0,44.25833969399999,2.7220960747000005,10.611427635,45.593999999999994
4545,-13.0,26.6888033,36.696968651,4.4556824657,45.593999999999994,13.0,-26.6888033,-36.696968651,-4.4556824657,45.593999999999994
4546,-13.0,12.646714393,18.77858678,39.57572652,45.593999999999994,13.0,-12.646714393,-18.77858678,-39.57572652,45.593999999999994
4547,-13.0,-39.517743198000005,-16.452883464,15.699153934000002,45.593999999999994,13.0,39.517743198000005,16.452883464,-15.699153934000002,45.593999999999994
4548,-13.0,-22.515132741,19.699935843,34.406309907,45.593999999999994,13.0,22.515132741,-19.699935843,-34.406309907,45.593999999999994
4549,-13.0,-24.421463126,14.324624995,-35.738076243,45.593999999999994,13.0,24.421463126,-14.324624995,35.738076243,45.593999999999994
4550,-13.0,39.695706828,-4.738550603399999,21.922815366,45.593999999999994,13.0,-39.695706828,4.738550603399999,-21.922815366,45.593999999999994
4551,-13.0,-16.005938582,5.3352565455,42.35749997,45.593999999999994,13.0,16.005938582,-5.3352565455,-42.35749997,45.593999999999994
4552,-13.0,41.078787086999995,-12.433934447999999,15.386466832,45.593999999999994,13.0,-41.078787086999995,12.433934447999999,-15.386466832,45.593999999999994
4553,-13.0,38.278982542,22.407828915,10.555639956,45.593999999999994,13.0,-38.278982542,-22.407828915,-10.555639956,45.593999999999994
4554,-13.0,-1.9841052009,45.451492689,-3.0063224936,45.593999999999994,13.0,1.9841052009,-45.451492689,3.0063224936,45.593999999999994
4555,-13.0,35.148686273,27.922358231,7.9827689499000005,45.593999999999994,13.0,-35.148686273,-27.922358231,-7.9827689499000005,45.593999999999994
4556,-13.0,11.464254190999998,-32.018689357,30.367536017,45.593999999999994,13.0,-11.464254190999998,32.018689357,-30.367536017,45.593999999999994
4557,-13.0,22.648374138,-27.118567163,-28.81748254,45.593999999999994,13.0,-22.648374138,27.118567163,28.81748254,45.593999999999994
4558,-13.0,-6.199529581799999,44.712056434,-6.419554381,45.593999999999994,13.0,6.199529581799999,-44.712056434,6.419554381,45.593999999999994
4559,-13.0,0.38277919321000003,-41.295155291,-19.322951782,45.593999999999994,13.0,-0.38277919321000003,41.295155291,19.322951782,45.593999999999994
4560,-13.0,-25.610760909,9.3673612305,36.539763344,45.593999999999994,13.0,25.610760909,-9.3673612305,-36.539763344,45.593999999999994
4561,-13.0,28.219429581,-26.948240222,23.585355181999997,45.593999999999994,13.0,-28.219429581,26.948240222,-23.585355181999997,45.593999999999994
4562,-13.0,20.338689250999998,30.377848537,-27.245859755,45.593999999999994,13.0,-20.338689250999998,-30.377848537,27.245859755,45.593999999999994
4563,-13.0,-28.759771462,9.044131978400001,-34.203684863,45.593999999999994,13.0,28.759771462,-9.044131978400001,34.203684863,45.593999999999994
4564,-13.0,-14.480312112,39.326143379,-17.960730611,45.593999999999994,13.0,14.480312112,-39.326143379,17.960730611,45.593999999999994
4565,-13.0,27.477226991,-3.6225889416,-36.203476107,45.593999999999994,13.0,-27.477226991,3.6225889416,36.203476107,45.593999999999994
4566,-13.0,41.016169586,15.464050134,12.543915734,45.593999999999994,13.0,-41.016169586,-15.464050134,-12.543915734,45.593999999999994
4567,-13.0,-4.7240843419,19.256017333,41.057297276,45.593999999999994,13.0,4.7240843419,-19.256017333,-41.057297276,45.593999999999994
4568,-13.0,-13.973552544,-41.798461202,11.680809323,45.593999999999994,13.0,13.973552544,41.798461202,-11.680809323,45.593999999999994
4569,-13.0,35.054542727,11.374671736,-26.844156033,45.593999999999994,13.0,-35.054542727,-11.374671736,26.844156033,45.593999999999994
4570,-13.0,-30.689429471999997,-3.4837519636,33.538563281,45.593999999999994,13.0,30.689429471999997,3.4837519636,-33.538563281,45.593999999999994
4571,-13.0,39.500402179,19.60945691,-11.575848280999999,45.593999999999994,13.0,-39.500402179,-19.60945691,11.575848280999999,45.593999999999994
4572,-13.0,-37.437544774,21.349644222000002,-14.880718024,45.593999999999994,13.0,37.437544774,-21.349644222000002,14.880718024,45.593999999999994
4573,-13.0,-5.3803554403,41.092797006,-19.006489565,45.593999999999994,13.0,5.3803554403,-41.092797006,19.006489565,45.593999999999994
4574,-13.0,-19.887370128,40.783640683,-4.4721357301,45.593999999999994,13.0,19.887370128,-40.783640683,4.4721357301,45.593999999999994
4575,-13.0,-1.5721587144999998,43.655242043,13.059900273,45.593999999999994,13.0,1.5721587144999998,-43.655242043,-13.059900273,45.593999999999994
4576,-13.0,-29.864915495,-6.9659839593,33.739809217,45.593999999999994,13.0,29.864915495,6.9659839593,-33.739809217,45.593999999999994
4577,-13.0,4.0240627804,-44.306968923,9.9755831716,45.593999999999994,13.0,-4.0240627804,44.306968923,-9.9755831716,45.593999999999994
4578,-13.0,-34.383433495,29.010953319000002,-7.413293779299999,45.593999999999994,13.0,34.383433495,-29.010953319000002,7.413293779299999,45.593999999999994
4579,-13.0,36.444571918,12.747885262999999,-24.250720299,45.593999999999994,13.0,-36.444571918,-12.747885262999999,24.250720299,45.593999999999994
4580,-13.0,-19.172327805,38.878964165999996,-14.130138992000001,45.593999999999994,13.0,19.172327805,-38.878964165999996,14.130138992000001,45.593999999999994
4581,-13.0,-0.70754225865,11.518512605,-44.109365075,45.593999999999994,13.0,0.70754225865,-11.518512605,44.109365075,45.593999999999994
4582,-13.0,39.224056735,16.040324389000002,-16.822431535,45.593999999999994,13.0,-39.224056735,-16.040324389000002,16.822431535,45.593999999999994
4583,-13.0,-37.933360397,24.87175579,-4.6118075566000005,45.593999999999994,13.0,37.933360397,-24.87175579,4.6118075566000005,45.593999999999994
4584,-13.0,-6.970504626,40.192259635,20.366815330999998,45.593999999999994,13.0,6.970504626,-40.192259635,-20.366815330999998,45.593999999999994
4585,-13.0,6.7808039194,38.370552893,-23.675603581,45.593999999999994,13.0,-6.7808039194,-38.370552893,23.675603581,45.593999999999994
4586,-13.0,37.824253729,21.505815383,13.624924605999999,45.593999999999994,13.0,-37.824253729,-21.505815383,-13.624924605999999,45.593999999999994
4587,-13.0,39.90574102,-19.89799346,-9.508655316799999,45.593999999999994,13.0,-39.90574102,19.89799346,9.508655316799999,45.593999999999994
4588,-13.0,-36.240860315,-13.031877437,-24.404570271,45.593999999999994,13.0,36.240860315,13.031877437,24.404570271,45.593999999999994
4589,-13.0,-24.087754625,8.1729318848,-37.839081616,45.593999999999994,13.0,24.087754625,-8.1729318848,37.839081616,45.593999999999994
4590,-13.0,38.770106238000004,-22.977495323000003,6.9084301386,45.593999999999994,13.0,-38.770106238000004,22.977495323000003,-6.9084301386,45.593999999999994
